espn_game_id,date_time,away_espn_id,away_friendly_school,away_score,home_espn_id,home_friendly_school,home_score,conf_friendly
323290077,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),2287,Illinois State,69,77,Northwestern,72,Nonconference
323290082,Sat Nov 24 2012 16:00:00 GMT-0500 (Eastern Standard Time),2546,Southeast Missouri State,45,82,Illinois-Chicago,56,Nonconference
323290087,Sat Nov 24 2012 13:00:00 GMT-0500 (Eastern Standard Time),2598,St. Francis (PA),52,87,Notre Dame,69,Nonconference
323290093,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),295,Old Dominion,72,93,Murray State,79,Nonconference
323290097,Sat Nov 24 2012 21:30:00 GMT-0500 (Eastern Standard Time),150,Duke,76,97,Louisville,71,Nonconference
323290098,Sat Nov 24 2012 20:30:00 GMT-0500 (Eastern Standard Time),2855,,46,98,Western Kentucky,74,Nonconference
323290099,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),2400,Mississippi Valley State,50,99,LSU,75,Nonconference
323290107,Sat Nov 24 2012 16:00:00 GMT-0500 (Eastern Standard Time),160,New Hampshire,50,107,Holy Cross,60,Nonconference
323290120,Sat Nov 24 2012 19:00:00 GMT-0500 (Eastern Standard Time),290,Georgia Southern,53,120,Maryland,70,Nonconference
323290139,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),79,Southern Illinois,51,139,Saint Louis,61,Nonconference
323290142,Sat Nov 24 2012 19:00:00 GMT-0500 (Eastern Standard Time),2670,Virginia Commonwealth,65,142,Missouri,68,Nonconference
323290149,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),301,San Diego,66,149,Montana,67,Nonconference
323290158,Sat Nov 24 2012 21:00:00 GMT-0500 (Eastern Standard Time),2309,Kent State,74,158,Nebraska,60,Nonconference
323290159,Sat Nov 24 2012 14:00:00 GMT-0500 (Eastern Standard Time),2870,IPFW,70,159,Dartmouth,66,Nonconference
323290193,Sat Nov 24 2012 12:00:00 GMT-0500 (Eastern Standard Time),256,James Madison,58,193,Miami (OH),76,Nonconference
323290195,Sat Nov 24 2012 14:00:00 GMT-0500 (Eastern Standard Time),257,Richmond,48,195,Ohio,73,Nonconference
323290198,Sat Nov 24 2012 22:00:00 GMT-0500 (Eastern Standard Time),2057,Belmont,70,198,Oral Roberts,67,Nonconference
323290202,Sat Nov 24 2012 16:05:00 GMT-0500 (Eastern Standard Time),2617,Stephen F. Austin,57,202,Tulsa,41,Nonconference
323290225,Sat Nov 24 2012 14:00:00 GMT-0500 (Eastern Standard Time),2597,St. Francis (NY),76,225,Brown,72,Nonconference
323290233,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),3080,,59,233,South Dakota,84,Nonconference
323290239,Sat Nov 24 2012 21:00:00 GMT-0500 (Eastern Standard Time),232,Charleston,63,239,Baylor,59,Nonconference
323290252,Sat Nov 24 2012 21:00:00 GMT-0500 (Eastern Standard Time),2463,Cal State Northridge,75,252,Brigham Young,87,Nonconference
323290254,Sat Nov 24 2012 21:30:00 GMT-0500 (Eastern Standard Time),2750,Wright State,54,254,Utah,66,Nonconference
323290264,Sat Nov 24 2012 19:30:00 GMT-0500 (Eastern Standard Time),36,Colorado State,73,264,Washington,55,Nonconference
323290265,Sat Nov 24 2012 21:30:00 GMT-0500 (Eastern Standard Time),2029,Arkansas Pine Bluff,38,265,Washington State,66,Nonconference
323290276,Sat Nov 24 2012 19:00:00 GMT-0500 (Eastern Standard Time),2440,Nevada,82,276,Marshall,89,Nonconference
323290292,Sat Nov 24 2012 15:00:00 GMT-0500 (Eastern Standard Time),2565,SIU Edwardsville,66,292,Texas-Pan American,77,Nonconference
323290294,Sat Nov 24 2012 16:30:00 GMT-0500 (Eastern Standard Time),270,Milwaukee,66,294,Jacksonville,71,Nonconference
323290315,Sat Nov 24 2012 16:00:00 GMT-0500 (Eastern Standard Time),315,Niagara,75,179,St. Bonaventure,80,Nonconference
323290322,Sat Nov 24 2012 14:00:00 GMT-0500 (Eastern Standard Time),163,Princeton,72,322,Lafayette,53,Nonconference
323290324,Sat Nov 24 2012 17:00:00 GMT-0500 (Eastern Standard Time),2229,Florida International,87,324,Coastal Carolina,77,Nonconference
323290326,Sat Nov 24 2012 16:00:00 GMT-0500 (Eastern Standard Time),27,UC Riverside,69,326,Texas State,81,Nonconference
323290328,Sat Nov 24 2012 21:00:00 GMT-0500 (Eastern Standard Time),2692,Weber State,55,328,Utah State,65,Nonconference
323290338,Sat Nov 24 2012 14:30:00 GMT-0500 (Eastern Standard Time),236,Chattanooga,65,338,Kennesaw State,51,Nonconference
323290350,Sat Nov 24 2012 14:00:00 GMT-0500 (Eastern Standard Time),2747,Wofford,37,350,North Carolina-Wilmington,49,Nonconference
323292066,Sat Nov 24 2012 19:00:00 GMT-0500 (Eastern Standard Time),2374,,51,2066,Binghamton,76,Nonconference
323292084,Sat Nov 24 2012 19:00:00 GMT-0500 (Eastern Standard Time),2365,,57,2084,Buffalo,76,Nonconference
323292097,Sat Nov 24 2012 14:00:00 GMT-0500 (Eastern Standard Time),2464,Northern Arizona,70,2097,Campbell,62,Nonconference
323292110,Sat Nov 24 2012 20:05:00 GMT-0500 (Eastern Standard Time),16,Sacramento State,71,2110,Central Arkansas,68,Nonconference
323292117,Sat Nov 24 2012 18:30:00 GMT-0500 (Eastern Standard Time),304,Idaho State,52,2117,Central Michigan,54,Nonconference
323292130,Sat Nov 24 2012 17:30:00 GMT-0500 (Eastern Standard Time),2437,Nebraska-Omaha,68,2130,Chicago State,66,Nonconference
323292154,Sat Nov 24 2012 16:30:00 GMT-0500 (Eastern Standard Time),2129,,78,2154,Coppin State,98,Nonconference
323292168,Sat Nov 24 2012 14:00:00 GMT-0500 (Eastern Standard Time),2363,Manhattan,58,2168,Dayton,66,Nonconference
323292169,Sat Nov 24 2012 11:45:00 GMT-0500 (Eastern Standard Time),2426,Navy,63,2169,Delaware State,53,Nonconference
323292197,Sat Nov 24 2012 15:00:00 GMT-0500 (Eastern Standard Time),2277,Houston Baptist,44,2197,Eastern Illinois,64,Nonconference
323292198,Sat Nov 24 2012 19:00:00 GMT-0500 (Eastern Standard Time),2450,Norfolk State,44,2198,Eastern Kentucky,68,Nonconference
323292199,Sat Nov 24 2012 18:30:00 GMT-0500 (Eastern Standard Time),552,,57,2199,Eastern Michigan,75,Nonconference
323292226,Sat Nov 24 2012 13:00:00 GMT-0500 (Eastern Standard Time),44,American,55,2226,Florida Atlantic,58,Nonconference
323292244,Sat Nov 24 2012 16:00:00 GMT-0500 (Eastern Standard Time),104,Boston University,45,2244,George Mason,48,Nonconference
323292344,Sat Nov 24 2012 17:30:00 GMT-0500 (Eastern Standard Time),172,Cornell,84,2344,Longwood,78,Nonconference
323292348,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),2433,Louisiana-Monroe,52,2348,Louisiana Tech,68,Nonconference
323292390,Sat Nov 24 2012 14:00:00 GMT-0500 (Eastern Standard Time),2174,Detroit,62,2390,Miami (FL),77,Nonconference
323292393,Sat Nov 24 2012 19:00:00 GMT-0500 (Eastern Standard Time),2640,Texas Southern,52,2393,Middle Tennessee State,79,Nonconference
323292428,Sat Nov 24 2012 13:00:00 GMT-0500 (Eastern Standard Time),2681,Wagner,38,2428,North Carolina Central,36,Nonconference
323292429,Sun Nov 25 2012 00:30:00 GMT-0500 (Eastern Standard Time),111,Northeastern,59,2429,Charlotte,67,Nonconference
323292439,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),66,Iowa State,70,2439,UNLV,82,Nonconference
323292459,Sat Nov 24 2012 16:00:00 GMT-0500 (Eastern Standard Time),2350,Loyola Chicago,53,2459,Northern Illinois,46,Nonconference
323292460,Sat Nov 24 2012 13:00:00 GMT-0500 (Eastern Standard Time),235,Memphis,52,2460,Northern Iowa,47,Nonconference
323292483,Sat Nov 24 2012 22:30:00 GMT-0500 (Eastern Standard Time),2132,Cincinnati,77,2483,Oregon,66,Nonconference
323292492,Sat Nov 24 2012 22:00:00 GMT-0500 (Eastern Standard Time),300,UC Irvine,62,2492,Pepperdine,72,Nonconference
323292504,Sat Nov 24 2012 14:15:00 GMT-0500 (Eastern Standard Time),161,Fairleigh Dickinson,84,2504,Prairie View,70,Nonconference
323292535,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),250,Texas-Arlington,65,2535,Samford,58,Nonconference
323292539,Sat Nov 24 2012 22:00:00 GMT-0500 (Eastern Standard Time),171,Columbia,59,2539,San Francisco,79,Nonconference
323292542,Sat Nov 24 2012 12:00:00 GMT-0500 (Eastern Standard Time),2710,Western Illinois,38,2542,Savannah State,39,Nonconference
323292567,Sat Nov 24 2012 21:30:00 GMT-0500 (Eastern Standard Time),2031,Arkansas-Little Rock,69,2567,Southern Methodist,56,Nonconference
323292579,Sat Nov 24 2012 19:00:00 GMT-0500 (Eastern Standard Time),2623,Missouri State,67,2579,South Carolina,74,Nonconference
323292599,Sat Nov 24 2012 19:30:00 GMT-0500 (Eastern Standard Time),526,NULL,68,2599,NULL,79,NULL
323292619,Sat Nov 24 2012 12:00:00 GMT-0500 (Eastern Standard Time),2099,Canisius,75,2619,Stony Brook,82,Nonconference
323292643,Sat Nov 24 2012 14:00:00 GMT-0500 (Eastern Standard Time),2515,Radford,74,2643,Citadel,61,Nonconference
323292655,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),2582,Southern,65,2655,Tulane,68,Nonconference
323292674,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),2065,Bethune-Cookman,64,2674,Valparaiso,77,Nonconference
323292678,Sat Nov 24 2012 17:00:00 GMT-0500 (Eastern Standard Time),2210,Elon,81,2678,Virginia Military,90,Nonconference
323292739,Sat Nov 24 2012 20:00:00 GMT-0500 (Eastern Standard Time),2449,North Dakota State,59,2739,Green Bay,74,Nonconference
323292751,Sat Nov 24 2012 21:00:00 GMT-0500 (Eastern Standard Time),2934,Cal State Bakersfield,49,2751,Wyoming,63,Nonconference
323292885,Sat Nov 24 2012 14:00:00 GMT-0500 (Eastern Standard Time),2569,South Carolina State,63,2885,NJIT,72,Nonconference
323300002,Sun Nov 25 2012 17:00:00 GMT-0500 (Eastern Standard Time),227,Rhode Island,78,2,Auburn,72,Nonconference
323300025,Sun Nov 25 2012 21:00:00 GMT-0500 (Eastern Standard Time),279,Pacific,58,25,California,78,Nonconference
323300026,Sun Nov 25 2012 22:00:00 GMT-0500 (Eastern Standard Time),13,Cal Poly,70,26,UCLA,68,Nonconference
323300030,Sun Nov 25 2012 22:00:00 GMT-0500 (Eastern Standard Time),21,San Diego State,66,30,USC,60,Nonconference
323300038,Sun Nov 25 2012 20:00:00 GMT-0500 (Eastern Standard Time),2005,Air Force,74,38,Colorado,89,Nonconference
323300041,Sun Nov 25 2012 16:00:00 GMT-0500 (Eastern Standard Time),2619,Stony Brook,62,41,Connecticut,73,Nonconference
323300047,Sun Nov 25 2012 14:00:00 GMT-0500 (Eastern Standard Time),2732,,50,47,Howard,66,Nonconference
323300059,Sun Nov 25 2012 18:30:00 GMT-0500 (Eastern Standard Time),2608,NULL,56,59,NULL,65,NULL
323300084,Sun Nov 25 2012 18:00:00 GMT-0500 (Eastern Standard Time),2050,Ball State,53,84,Indiana,101,Nonconference
323300103,Sun Nov 25 2012 14:00:00 GMT-0500 (Eastern Standard Time),2803,Bryant,56,103,Boston College,54,Nonconference
323300127,Sun Nov 25 2012 12:00:00 GMT-0500 (Eastern Standard Time),309,Louisiana-Lafayette,60,127,Michigan State,63,Nonconference
323300167,Sun Nov 25 2012 20:00:00 GMT-0500 (Eastern Standard Time),2501,Portland,54,167,New Mexico,69,Nonconference
323300183,Sun Nov 25 2012 13:00:00 GMT-0500 (Eastern Standard Time),2142,Colgate,51,183,Syracuse,87,Nonconference
323300197,Sun Nov 25 2012 14:05:00 GMT-0500 (Eastern Standard Time),2502,Portland State,58,197,Oklahoma State,81,Nonconference
323300201,Sun Nov 25 2012 16:30:00 GMT-0500 (Eastern Standard Time),277,West Virginia,70,201,Oklahoma,77,Big 12
323300204,Sun Nov 25 2012 18:00:00 GMT-0500 (Eastern Standard Time),147,Montana State,65,204,Oregon State,78,Nonconference
323300218,Sun Nov 25 2012 14:00:00 GMT-0500 (Eastern Standard Time),48,Delaware,75,218,Temple,80,Nonconference
323300222,Sun Nov 25 2012 13:00:00 GMT-0500 (Eastern Standard Time),222,Villanova,74,2325,La Salle,77,Nonconference
323300228,Sun Nov 25 2012 11:30:00 GMT-0500 (Eastern Standard Time),2368,Marist,44,228,Clemson,59,Nonconference
323300242,Sun Nov 25 2012 16:00:00 GMT-0500 (Eastern Standard Time),2182,Drexel,55,242,Rice,47,Nonconference
323300270,Sun Nov 25 2012 16:30:00 GMT-0500 (Eastern Standard Time),2520,Rider,74,270,Milwaukee,60,Nonconference
323300278,Sun Nov 25 2012 16:00:00 GMT-0500 (Eastern Standard Time),299,Long Beach State,69,278,Fresno State,61,Nonconference
323300282,Sun Nov 25 2012 13:05:00 GMT-0500 (Eastern Standard Time),2272,High Point,62,282,Indiana State,76,Nonconference
323300311,Sun Nov 25 2012 14:00:00 GMT-0500 (Eastern Standard Time),2561,Siena,66,311,Maine,72,Nonconference
323300350,Sun Nov 25 2012 14:00:00 GMT-0500 (Eastern Standard Time),2261,Hampton,60,350,North Carolina-Wilmington,61,Nonconference
323300356,Sun Nov 25 2012 16:00:00 GMT-0500 (Eastern Standard Time),2241,Gardner-Webb,62,356,Illinois,63,Nonconference
323300357,Sun Nov 25 2012 15:00:00 GMT-0500 (Eastern Standard Time),248,Houston,77,357,Texas A&M-CC,75,Nonconference
323302031,Sun Nov 25 2012 21:30:00 GMT-0500 (Eastern Standard Time),2579,South Carolina,74,2031,Arkansas-Little Rock,62,Nonconference
323302032,Sun Nov 25 2012 15:05:00 GMT-0500 (Eastern Standard Time),2320,Lamar,53,2032,Arkansas State,93,Nonconference
323302181,Sun Nov 25 2012 13:30:00 GMT-0500 (Eastern Standard Time),2752,Xavier,74,2181,Drake,70,Nonconference
323302250,Sun Nov 25 2012 19:10:00 GMT-0500 (Eastern Standard Time),2166,Davidson,67,2250,Gonzaga,81,Nonconference
323302382,Sun Nov 25 2012 19:00:00 GMT-0500 (Eastern Standard Time),231,Furman,46,2382,Mercer,73,Nonconference
323302430,Sun Nov 25 2012 14:00:00 GMT-0500 (Eastern Standard Time),164,Rutgers,87,2430,UNC Greensboro,80,Nonconference
323302529,Sun Nov 25 2012 14:00:00 GMT-0500 (Eastern Standard Time),2329,Lehigh,91,2529,Sacred Heart,77,Nonconference
323302550,Sun Nov 25 2012 13:00:00 GMT-0500 (Eastern Standard Time),2612,NULL,61,2550,NULL,76,NULL
323302567,Sun Nov 25 2012 19:00:00 GMT-0500 (Eastern Standard Time),2623,Missouri State,61,2567,Southern Methodist,62,Nonconference
323302638,Sun Nov 25 2012 14:00:00 GMT-0500 (Eastern Standard Time),238,Vanderbilt,73,2638,UTEP,49,Nonconference
323302653,Sun Nov 25 2012 15:00:00 GMT-0500 (Eastern Standard Time),2011,Alabama State,62,2653,Troy,66,Nonconference
323310036,Mon Nov 26 2012 21:00:00 GMT-0500 (Eastern Standard Time),2458,Northern Colorado,69,36,Colorado State,85,Nonconference
323310045,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),116,NULL,65,45,NULL,56,NULL
323310056,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),58,South Florida,63,56,Stetson,54,Nonconference
323310085,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),3138,,54,85,IUPUI,87,Nonconference
323310087,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),2130,Chicago State,65,87,Notre Dame,92,Nonconference
323310245,Mon Nov 26 2012 21:00:00 GMT-0500 (Eastern Standard Time),2466,Northwestern State,65,245,Texas A&M,78,Nonconference
323310269,Mon Nov 26 2012 20:00:00 GMT-0500 (Eastern Standard Time),2378,UMBC,46,269,Marquette,79,Nonconference
323310288,Mon Nov 26 2012 19:30:00 GMT-0500 (Eastern Standard Time),93,Murray State,88,288,Lipscomb,79,Nonconference
323310339,Mon Nov 26 2012 20:05:00 GMT-0500 (Eastern Standard Time),2010,Alabama A&M,46,339,Evansville,72,Nonconference
323310399,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),2681,Wagner,63,399,Albany,66,Nonconference
323312247,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),151,East Carolina,62,2247,Georgia State,53,Nonconference
323312305,Mon Nov 26 2012 21:00:00 GMT-0500 (Eastern Standard Time),23,San Jose State,57,2305,Kansas,70,Nonconference
323312352,Mon Nov 26 2012 19:30:00 GMT-0500 (Eastern Standard Time),119,Towson,53,2352,Loyola (MD),65,Nonconference
323312405,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),322,Lafayette,60,2405,Monmouth,65,Nonconference
323312413,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),2450,Norfolk State,67,2413,Morehead State,73,Nonconference
323312447,Mon Nov 26 2012 19:30:00 GMT-0500 (Eastern Standard Time),2443,New Orleans,79,2447,Nicholls State,92,Nonconference
323312542,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),2523,Robert Morris,52,2542,Savannah State,61,Nonconference
323312546,Mon Nov 26 2012 20:00:00 GMT-0500 (Eastern Standard Time),533,,55,2546,Southeast Missouri State,96,Nonconference
323312633,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),2473,Oakland,50,2633,Tennessee,77,Nonconference
323312634,Mon Nov 26 2012 20:00:00 GMT-0500 (Eastern Standard Time),2225,,53,2634,Tennessee State,92,Nonconference
323312641,Mon Nov 26 2012 19:00:00 GMT-0500 (Eastern Standard Time),2296,Jackson State,75,2641,Texas Tech,84,Nonconference
323320016,Tue Nov 27 2012 22:05:00 GMT-0500 (Eastern Standard Time),2957,,68,16,Sacramento State,77,Nonconference
323320038,Tue Nov 27 2012 21:30:00 GMT-0500 (Eastern Standard Time),2640,Texas Southern,80,38,Colorado,85,Nonconference
323320052,Tue Nov 27 2012 19:15:00 GMT-0500 (Eastern Standard Time),135,Minnesota,77,52,Florida State,68,Nonconference
323320077,Tue Nov 27 2012 21:15:00 GMT-0500 (Eastern Standard Time),120,Maryland,77,77,Northwestern,57,Nonconference
323320084,Tue Nov 27 2012 21:30:00 GMT-0500 (Eastern Standard Time),153,North Carolina,59,84,Indiana,83,Nonconference
323320108,Tue Nov 27 2012 19:00:00 GMT-0500 (Eastern Standard Time),261,Vermont,85,108,Harvard,78,Nonconference
323320130,Tue Nov 27 2012 19:30:00 GMT-0500 (Eastern Standard Time),152,North Carolina State,72,130,Michigan,79,Nonconference
323320154,Tue Nov 27 2012 21:15:00 GMT-0500 (Eastern Standard Time),158,Nebraska,79,154,Wake Forest,63,Nonconference
323320189,Tue Nov 27 2012 19:00:00 GMT-0500 (Eastern Standard Time),2174,Detroit,65,189,Bowling Green,70,Nonconference
323320221,Tue Nov 27 2012 19:00:00 GMT-0500 (Eastern Standard Time),47,Howard,46,221,Pittsburgh,70,Nonconference
323320251,Tue Nov 27 2012 20:00:00 GMT-0500 (Eastern Standard Time),2534,Sam Houston State,37,251,Texas,65,Nonconference
323320259,Tue Nov 27 2012 19:15:00 GMT-0500 (Eastern Standard Time),2294,Iowa,79,259,Virginia Tech,95,Nonconference
323320305,Tue Nov 27 2012 21:00:00 GMT-0500 (Eastern Standard Time),2217,Fairfield,78,305,DePaul,85,Nonconference
323320333,Tue Nov 27 2012 20:00:00 GMT-0500 (Eastern Standard Time),2320,Lamar,47,333,Alabama,75,Nonconference
323320344,Tue Nov 27 2012 20:00:00 GMT-0500 (Eastern Standard Time),2016,Alcorn State,42,344,Mississippi State,60,Nonconference
323322065,Tue Nov 27 2012 19:00:00 GMT-0500 (Eastern Standard Time),2454,North Florida,71,2065,Bethune-Cookman,65,Nonconference
323322083,Tue Nov 27 2012 19:00:00 GMT-0500 (Eastern Standard Time),159,Dartmouth,49,2083,Bucknell,62,Nonconference
323322086,Tue Nov 27 2012 19:00:00 GMT-0500 (Eastern Standard Time),2262,,73,2086,Butler,97,Nonconference
323322377,Tue Nov 27 2012 20:30:00 GMT-0500 (Eastern Standard Time),2113,,62,2377,McNeese State,93,Nonconference
323322428,Tue Nov 27 2012 19:00:00 GMT-0500 (Eastern Standard Time),3084,Utah Valley,52,2428,North Carolina Central,70,Nonconference
323322459,Tue Nov 27 2012 20:00:00 GMT-0500 (Eastern Standard Time),82,Illinois-Chicago,58,2459,Northern Illinois,46,Nonconference
323322501,Tue Nov 27 2012 22:00:00 GMT-0500 (Eastern Standard Time),2333,,73,2501,Portland,78,Nonconference
323322506,Tue Nov 27 2012 19:00:00 GMT-0500 (Eastern Standard Time),2648,,38,2506,Presbyterian,97,Nonconference
323322507,Tue Nov 27 2012 19:00:00 GMT-0500 (Eastern Standard Time),107,Holy Cross,42,2507,Providence,61,Nonconference
323322514,Tue Nov 27 2012 19:00:00 GMT-0500 (Eastern Standard Time),2329,Lehigh,77,2514,Quinnipiac,66,Nonconference
323322572,Tue Nov 27 2012 20:00:00 GMT-0500 (Eastern Standard Time),2172,Denver,50,2572,Southern Mississippi,61,Nonconference
323322653,Tue Nov 27 2012 20:00:00 GMT-0500 (Eastern Standard Time),5,UAB,75,2653,Troy,55,Nonconference
323322655,Tue Nov 27 2012 20:00:00 GMT-0500 (Eastern Standard Time),100,,57,2655,Tulane,69,Nonconference
323322885,Tue Nov 27 2012 19:30:00 GMT-0500 (Eastern Standard Time),551,,42,2885,NJIT,98,Nonconference
323330009,Wed Nov 28 2012 20:00:00 GMT-0500 (Eastern Standard Time),2029,Arkansas Pine Bluff,54,9,Arizona State,67,Nonconference
323330012,Wed Nov 28 2012 22:00:00 GMT-0500 (Eastern Standard Time),2464,Northern Arizona,50,12,Arizona,93,Nonconference
323330024,Wed Nov 28 2012 22:00:00 GMT-0500 (Eastern Standard Time),2547,Seattle,57,24,Stanford,68,Nonconference
323330026,Thu Nov 29 2012 00:00:00 GMT-0500 (Eastern Standard Time),2463,Cal State Northridge,56,26,UCLA,82,Nonconference
323330079,Wed Nov 28 2012 20:05:00 GMT-0500 (Eastern Standard Time),278,Fresno State,54,79,Southern Illinois,57,Nonconference
323330104,Wed Nov 28 2012 19:00:00 GMT-0500 (Eastern Standard Time),324,Coastal Carolina,44,104,Boston University,74,Nonconference
323330111,Wed Nov 28 2012 19:00:00 GMT-0500 (Eastern Standard Time),311,Maine,76,111,Northeastern,73,Nonconference
323330150,Wed Nov 28 2012 21:30:00 GMT-0500 (Eastern Standard Time),194,Ohio State,68,150,Duke,73,Nonconference
